-3.0 	 0.0 	 0.0 	 6.573449744250444E-7 	 6.573449744250444E-7 	 
-2.976 	 0.0 	 0.0 	 3.226597759206085E-7 	 3.226597759206085E-7 	 
-2.952 	 0.0 	 0.0 	 4.350570329408484E-5 	 4.350570329408484E-5 	 
-2.928 	 0.0 	 0.0 	 1.5156319068625673E-4 	 1.5156319068625673E-4 	 
-2.904 	 0.0 	 0.0 	 2.3416983421148074E-4 	 2.3416983421148074E-4 	 
-2.88 	 0.0 	 0.0 	 1.8795299001080363E-4 	 1.8795299001080363E-4 	 
-2.856 	 0.0 	 0.0 	 1.0841407483429066E-4 	 1.0841407483429066E-4 	 
-2.832 	 0.0 	 0.0 	 3.2048373539713364E-5 	 3.2048373539713364E-5 	 
-2.808 	 0.0 	 0.0 	 1.6445184113733268E-5 	 1.6445184113733268E-5 	 
-2.784 	 0.0 	 0.0 	 3.519984685786884E-5 	 3.519984685786884E-5 	 
-2.76 	 0.0 	 0.0 	 1.031454341281786E-4 	 1.031454341281786E-4 	 
-2.7359999999999998 	 0.0 	 0.0 	 1.5619440177889603E-4 	 1.5619440177889603E-4 	 
-2.7119999999999997 	 0.0 	 0.0 	 1.2589157459620814E-4 	 1.2589157459620814E-4 	 
-2.688 	 6.486939520316768E-8 	 6.486939520316768E-8 	 7.221154726696974E-5 	 7.221154726696974E-5 	 
-2.664 	 0.0 	 0.0 	 6.45695396887745E-5 	 6.45695396887745E-5 	 
-2.64 	 0.0 	 0.0 	 1.622253505380336E-4 	 1.622253505380336E-4 	 
-2.616 	 1.2973879040633536E-7 	 1.2973879040633536E-7 	 2.4029790554999476E-4 	 2.4029790554999476E-4 	 
-2.592 	 0.0 	 0.0 	 1.926696142678624E-4 	 1.926696142678624E-4 	 
-2.568 	 0.0 	 0.0 	 1.259080205788267E-4 	 1.259080205788267E-4 	 
-2.544 	 1.9460818560950305E-7 	 1.9460818560950305E-7 	 8.606371245411077E-5 	 8.606371245411077E-5 	 
-2.52 	 1.2973879040633536E-7 	 1.2973879040633536E-7 	 9.865115247870111E-5 	 9.865115247870111E-5 	 
-2.496 	 1.9460818560950305E-7 	 1.9460818560950305E-7 	 1.2965743597823912E-4 	 1.2965743597823912E-4 	 
-2.472 	 6.486939520316768E-7 	 6.486939520316768E-7 	 2.4445671796900753E-4 	 2.4445671796900753E-4 	 
-2.448 	 2.465037017720372E-6 	 2.465037017720372E-6 	 3.2688179306791635E-4 	 3.2688179306791635E-4 	 
-2.424 	 1.432964940037974E-4 	 1.432964940037974E-4 	 2.7398027237893614E-4 	 2.7398027237893614E-4 	 
-2.4 	 1.4783735166801917E-4 	 1.4783735166801917E-4 	 2.0162799420466807E-4 	 2.0162799420466807E-4 	 
-2.376 	 2.3352982273140365E-6 	 2.3352982273140365E-6 	 1.2529350429473947E-4 	 1.2529350429473947E-4 	 
-2.352 	 1.4316675521339106E-4 	 1.4316675521339106E-4 	 1.5904209620855352E-4 	 1.5904209620855352E-4 	 
-2.328 	 1.4731839650639381E-4 	 1.4731839650639381E-4 	 2.996803505270101E-4 	 2.996803505270101E-4 	 
-2.304 	 6.486939520316768E-8 	 6.486939520316768E-8 	 4.3259941701684785E-4 	 4.3259941701684785E-4 	 
-2.2800000000000002 	 6.486939520316768E-8 	 6.486939520316768E-8 	 4.211388018101908E-4 	 4.211388018101908E-4 	 
-2.2560000000000002 	 0.0 	 0.0 	 3.709735788238839E-4 	 3.709735788238839E-4 	 
-2.232 	 6.486939520316768E-8 	 6.486939520316768E-8 	 2.966581532870116E-4 	 2.966581532870116E-4 	 
-2.208 	 1.2973879040633536E-7 	 1.2973879040633536E-7 	 3.077016312148073E-4 	 3.077016312148073E-4 	 
-2.184 	 1.2973879040633536E-7 	 1.2973879040633536E-7 	 3.3616245557335756E-4 	 3.3616245557335756E-4 	 
-2.16 	 3.892163712190061E-7 	 3.892163712190061E-7 	 5.586500187823061E-4 	 5.586500187823061E-4 	 
-2.136 	 6.486939520316768E-7 	 6.486939520316768E-7 	 8.109896710295818E-4 	 8.109896710295818E-4 	 
-2.112 	 2.5299064129235396E-6 	 2.5299064129235396E-6 	 8.071548616494822E-4 	 8.071548616494822E-4 	 
