-3.0 	 0.0 	 0.0 	 0.0 	 0.0 	 
-2.976 	 0.014168339894565013 	 0.013010851424012329 	 0.013091313568496864 	 2.148082797869243E-4 	 
-2.952 	 0.014179905782980949 	 0.013456691623574898 	 0.013728212873728747 	 2.0054264622245235E-4 	 
-2.928 	 0.002286760826499078 	 0.0032222727751992294 	 0.003293621301500792 	 1.3788620171568746E-4 	 
-2.904 	 0.01601622381230285 	 0.01472226061161654 	 0.014782391866272789 	 2.464599312571485E-4 	 
-2.88 	 0.01890166210319494 	 0.017749007159252674 	 0.018057393909707682 	 2.3998908053679736E-4 	 
-2.856 	 0.005984281089993252 	 0.00669332317306709 	 0.006846759937973414 	 1.4697667865901424E-4 	 
-2.832 	 0.01971428849107671 	 0.01823252628793656 	 0.018363428797125204 	 2.183811208270755E-4 	 
-2.808 	 0.014190944713884407 	 0.013935254749720542 	 0.014210380408014868 	 1.929334308372966E-4 	 
-2.784 	 0.01726421043572553 	 0.016492452018636864 	 0.016718521903247546 	 2.0843567606638149E-4 	 
-2.76 	 0.020139922175397524 	 0.019178417036135122 	 0.019454008891718493 	 2.4293658034937546E-4 	 
-2.7359999999999998 	 0.02075982542910053 	 0.01991569555598966 	 0.020208432913479634 	 2.530569630835286E-4 	 
-2.7119999999999997 	 0.02589021685510272 	 0.02451896276647191 	 0.02485215624017722 	 2.8694396530540295E-4 	 
-2.688 	 0.020564389245922594 	 0.02011722039567925 	 0.02045826357678217 	 2.8807820213099645E-4 	 
-2.664 	 0.023843388088088228 	 0.022875863107016493 	 0.023179525476871254 	 3.0268139912675027E-4 	 
-2.64 	 0.022412780149864784 	 0.021794217089308184 	 0.022112234456460534 	 3.3775463702524067E-4 	 
-2.616 	 0.03595052249289013 	 0.03363171570162488 	 0.03407113430703258 	 3.6953427498701176E-4 	 
-2.592 	 0.02284092799120879 	 0.022863797764963487 	 0.023281523879972617 	 3.6017768729991836E-4 	 
-2.568 	 0.02283241649607084 	 0.022524885098585974 	 0.022715180674645848 	 3.61398812699481E-4 	 
-2.544 	 0.04047392445225899 	 0.037974622607152814 	 0.03836151531227445 	 4.626160085074418E-4 	 
-2.52 	 0.03536962112307542 	 0.03436377632194897 	 0.03492085295234712 	 4.837113734081374E-4 	 
-2.496 	 0.022245005355380834 	 0.022979570457110524 	 0.023212052512085916 	 4.7379860086356804E-4 	 
-2.472 	 0.034747486013540274 	 0.03347892608262924 	 0.03365564257711543 	 5.338435417641844E-4 	 
-2.448 	 0.029224691670057815 	 0.0292707898999749 	 0.02945723414383251 	 5.42744418969212E-4 	 
-2.424 	 0.029838201270666605 	 0.02969285236475595 	 0.029805439749473642 	 5.927871982323862E-4 	 
-2.4 	 0.030868249020646558 	 0.030774989857338578 	 0.03078567265737064 	 6.278895714831666E-4 	 
-2.376 	 0.03599967634888645 	 0.03534802326216046 	 0.03541440924013034 	 6.714749139458112E-4 	 
-2.352 	 0.022059515118376373 	 0.02342795388560865 	 0.023384058542986315 	 6.961581139385424E-4 	 
-2.328 	 0.02532803519934294 	 0.025832436598114333 	 0.025537011301460317 	 7.114776141366309E-4 	 
-2.304 	 0.026765297395511475 	 0.027139736325041793 	 0.02688341422748444 	 7.667100397829817E-4 	 
-2.2800000000000002 	 0.022047350350114375 	 0.022967918762835545 	 0.02274319407961169 	 7.370580124819012E-4 	 
-2.2560000000000002 	 0.023683252981536795 	 0.024256735768665025 	 0.023900921779145785 	 7.895642762660921E-4 	 
-2.232 	 0.01978655159773552 	 0.020860655624669697 	 0.020463573484562216 	 7.805421128135875E-4 	 
-2.208 	 0.019367652932128648 	 0.020207494014036317 	 0.019780645856960315 	 7.666961506137785E-4 	 
-2.184 	 0.020596391950375093 	 0.02123461621318052 	 0.020761683816033397 	 8.135456731808937E-4 	 
-2.16 	 0.017313153063837797 	 0.018326334281543216 	 0.017830127502169935 	 8.1851079776211E-4 	 
-2.136 	 0.015460302653026663 	 0.01636796869945857 	 0.01592302104759763 	 7.902018127744492E-4 	 
-2.112 	 0.010121221246754346 	 0.01154809271458309 	 0.010954321056461151 	 8.158642556488499E-4 	 
