-3.0 	 1.3508250496236447E-5 	 1.0085882079452072E-5 	 4.827137695635096E-5 	 0.0025835979339425153 	 1.3508250496236447E-5 	 1.0085882079452072E-5 	 4.827137695635096E-5 	 0.0025835979339425153 	 
-2.976 	 1.3573817413429387E-5 	 1.047698304236736E-5 	 4.7702503617665594E-5 	 0.002428396261805282 	 1.3573817413429387E-5 	 1.047698304236736E-5 	 4.7702503617665594E-5 	 0.002428396261805282 	 
-2.952 	 2.0515281523003242E-5 	 1.712538064306557E-5 	 5.431102894127258E-5 	 0.00247221805703242 	 2.0515281523003242E-5 	 1.712538064306557E-5 	 5.431102894127258E-5 	 0.00247221805703242 	 
-2.928 	 1.4915153688475558E-5 	 1.0972269907366145E-5 	 5.400819742853612E-5 	 0.002942157941751489 	 1.4915153688475558E-5 	 1.0972269907366145E-5 	 5.400819742853612E-5 	 0.002942157941751489 	 
-2.904 	 1.6490421760555845E-5 	 1.2125887622445315E-5 	 5.9152643795043316E-5 	 0.0032516692780881653 	 1.6490421760555845E-5 	 1.2125887622445315E-5 	 5.9152643795043316E-5 	 0.0032516692780881653 	 
-2.88 	 1.629701475552142E-5 	 1.2203043415543812E-5 	 5.88327918341787E-5 	 0.003121469126883089 	 1.629701475552142E-5 	 1.2203043415543812E-5 	 5.88327918341787E-5 	 0.003121469126883089 	 
-2.856 	 1.698073926062861E-5 	 1.2789089422733379E-5 	 6.113467315047086E-5 	 0.003199068047024743 	 1.698073926062861E-5 	 1.2789089422733379E-5 	 6.113467315047086E-5 	 0.003199068047024743 	 
-2.832 	 2.044390204783668E-5 	 1.5506841246668982E-5 	 7.077041548016464E-5 	 0.0037541799338485847 	 2.044390204783668E-5 	 1.5506841246668982E-5 	 7.077041548016464E-5 	 0.0037541799338485847 	 
-2.808 	 2.7696150239211304E-5 	 2.2475603555826452E-5 	 7.832215093475073E-5 	 0.0038520279724659394 	 2.7696150239211304E-5 	 2.2475603555826452E-5 	 7.832215093475073E-5 	 0.0038520279724659394 	 
-2.784 	 2.0820885408879458E-5 	 1.59543995081684E-5 	 7.188499271981472E-5 	 0.0037494577055396856 	 2.0820885408879458E-5 	 1.59543995081684E-5 	 7.188499271981472E-5 	 0.0037494577055396856 	 
-2.76 	 3.1265423816951165E-5 	 2.5323715556799755E-5 	 8.838408884467501E-5 	 0.004377213357558829 	 3.1265423816951165E-5 	 2.5323715556799755E-5 	 8.838408884467501E-5 	 0.004377213357558829 	 
-2.7359999999999998 	 3.2212244914079715E-5 	 2.602232556822815E-5 	 9.303735447793107E-5 	 0.004598456717593402 	 3.2212244914079715E-5 	 2.602232556822815E-5 	 9.303735447793107E-5 	 0.004598456717593402 	 
-2.7119999999999997 	 3.177393123471647E-5 	 2.5795523219794188E-5 	 9.178055653311517E-5 	 0.004462017904015422 	 3.177393123471647E-5 	 2.5795523219794188E-5 	 9.178055653311517E-5 	 0.004462017904015422 	 
-2.688 	 3.277725929358174E-5 	 2.6139721361048933E-5 	 9.784109185361189E-5 	 0.004896242135156778 	 3.277725929358174E-5 	 2.6139721361048933E-5 	 9.784109185361189E-5 	 0.004896242135156778 	 
-2.664 	 2.8051454125540676E-5 	 2.099658174371062E-5 	 9.936637395414354E-5 	 0.00532323765055604 	 2.8051454125540676E-5 	 2.099658174371062E-5 	 9.936637395414354E-5 	 0.00532323765055604 	 
-2.64 	 3.6531360742467446E-5 	 2.88677597561729E-5 	 1.1116189694295368E-4 	 0.005647312841912851 	 3.6531360742467446E-5 	 2.88677597561729E-5 	 1.1116189694295368E-4 	 0.005647312841912851 	 
-2.616 	 3.071712587187886E-5 	 2.2916002814363243E-5 	 1.1076808507275894E-4 	 0.0059185178414107725 	 3.071712587187886E-5 	 2.2916002814363243E-5 	 1.1076808507275894E-4 	 0.0059185178414107725 	 
-2.592 	 3.344248521097355E-5 	 2.507649242265845E-5 	 1.1829720895072942E-4 	 0.006329150760972572 	 3.344248521097355E-5 	 2.507649242265845E-5 	 1.1829720895072942E-4 	 0.006329150760972572 	 
-2.568 	 4.356736196222136E-5 	 3.434447282833517E-5 	 1.345859428355431E-4 	 0.006865882791370366 	 4.356736196222136E-5 	 3.434447282833517E-5 	 1.345859428355431E-4 	 0.006865882791370366 	 
-2.544 	 4.364843495023615E-5 	 3.441778764425297E-5 	 1.370556724286073E-4 	 0.006918861569210642 	 4.364843495023615E-5 	 3.441778764425297E-5 	 1.370556724286073E-4 	 0.006918861569210642 	 
-2.52 	 3.9256196153447365E-5 	 2.953074225764293E-5 	 1.3883682765541698E-4 	 0.00739020929844536 	 3.9256196153447365E-5 	 2.953074225764293E-5 	 1.3883682765541698E-4 	 0.00739020929844536 	 
-2.496 	 5.0218443573419585E-5 	 3.973887817133886E-5 	 1.5681142214431172E-4 	 0.007916165829225665 	 5.0218443573419585E-5 	 3.973887817133886E-5 	 1.5681142214431172E-4 	 0.007916165829225665 	 
-2.472 	 5.77652870438764E-5 	 4.686639638199979E-5 	 1.6536573511080307E-4 	 0.008034208316386942 	 5.77652870438764E-5 	 4.686639638199979E-5 	 1.6536573511080307E-4 	 0.008034208316386942 	 
-2.448 	 5.3903798431631054E-5 	 4.179037769112412E-5 	 1.726699256463581E-4 	 0.008972632087875684 	 5.3903798431631054E-5 	 4.179037769112412E-5 	 1.726699256463581E-4 	 0.008972632087875684 	 
-2.424 	 5.599764568741307E-5 	 4.307080457732544E-5 	 1.8287177830460534E-4 	 0.009564856204167162 	 5.599764568741307E-5 	 4.307080457732544E-5 	 1.8287177830460534E-4 	 0.009564856204167162 	 
-2.4 	 4.97168446137811E-5 	 3.682005212237331E-5 	 1.808228803993595E-4 	 0.009737792341376318 	 4.97168446137811E-5 	 3.682005212237331E-5 	 1.808228803993595E-4 	 0.009737792341376318 	 
-2.376 	 5.1488376737093655E-5 	 3.8405212919320374E-5 	 1.8770927794700554E-4 	 0.009976899591445501 	 5.1488376737093655E-5 	 3.8405212919320374E-5 	 1.8770927794700554E-4 	 0.009976899591445501 	 
-2.352 	 5.5679476850378845E-5 	 4.1926607929063194E-5 	 1.9839692077392224E-4 	 0.010488034374912575 	 5.5679476850378845E-5 	 4.1926607929063194E-5 	 1.9839692077392224E-4 	 0.010488034374912575 	 
-2.328 	 7.365200652658749E-5 	 5.820436570994228E-5 	 2.2522835231957348E-4 	 0.011418685937753957 	 7.365200652658749E-5 	 5.820436570994228E-5 	 2.2522835231957348E-4 	 0.011418685937753957 	 
