-3.0 	 0.008523233198696812 	 0.008524915291624848 	 0.00839763956855409 	 0.007892079335033454 	 0.0015506163785887679 	 0.0015469853171090559 	 0.0014054610458869416 	 1.6309118305807524E-4 	 
-2.976 	 7.218194557895937E-7 	 7.560393724968224E-7 	 1.3828711146607763E-6 	 8.320123280359737E-6 	 7.537526043329456E-5 	 7.528433854939827E-5 	 7.265465853316051E-5 	 9.598814753297076E-6 	 
-2.952 	 1.2173988584225677E-6 	 1.2602320992591661E-6 	 1.685884795501391E-6 	 7.183629285311626E-6 	 3.475316407989023E-5 	 3.4739577540514335E-5 	 3.317823680773662E-5 	 8.92916754162497E-6 	 
-2.928 	 3.882848986057538E-7 	 3.994701240540502E-7 	 9.511909312713613E-7 	 3.463300273813637E-6 	 2.848887732692544E-5 	 2.853479415545482E-5 	 2.902452817418902E-5 	 1.6204386697163595E-5 	 
-2.904 	 2.30520091183545E-4 	 2.3056688202085279E-4 	 2.2738218476315032E-4 	 2.1403037036947452E-4 	 4.793063835125582E-5 	 4.789195535046172E-5 	 4.495900873425456E-5 	 1.4108929594004566E-5 	 
-2.88 	 3.336102602478705E-5 	 3.466405941437959E-5 	 4.0642153944284066E-5 	 2.1757053370827803E-4 	 9.474482336251498E-4 	 9.452461537405686E-4 	 8.643680438057682E-4 	 2.3676039368100812E-5 	 
-2.856 	 4.983163074793484E-6 	 5.259951592873698E-6 	 8.921278510862171E-6 	 6.533146208235532E-5 	 6.208392923521687E-4 	 6.194464310830315E-4 	 5.880692906592824E-4 	 2.3936295594861464E-5 	 
-2.832 	 0.009905334333457107 	 0.00990728537547419 	 0.009759277942110995 	 0.009170447521463409 	 0.0017966829881341604 	 0.001792412754106773 	 0.0016273362111489888 	 1.902714427834702E-4 	 
-2.808 	 8.063208960064578E-7 	 8.4434176939144E-7 	 1.528259561221514E-6 	 9.038231371179007E-6 	 8.317861953826769E-5 	 8.30348616937235E-5 	 7.959420206196427E-5 	 1.2108427907254487E-5 	 
-2.784 	 1.9004561925805825E-7 	 1.877561470971852E-7 	 5.340480630813854E-7 	 6.830374880263727E-7 	 4.570255163088965E-6 	 4.618448802891039E-6 	 5.72238778725688E-6 	 1.813476489244411E-5 	 
-2.76 	 3.857163204191174E-5 	 4.0076292246228255E-5 	 4.698911938804929E-5 	 2.516311888809026E-4 	 0.001094026548882902 	 0.0010914916128889982 	 9.9837605803686E-4 	 2.8670527154318374E-5 	 
-2.7359999999999998 	 5.622319097139967E-6 	 5.940740267188273E-6 	 9.942569284890815E-6 	 7.511888869177796E-5 	 7.123966785260304E-4 	 7.10733260566659E-4 	 6.735230838671326E-4 	 2.089122388583522E-5 	 
-2.7119999999999997 	 0.00760511295237963 	 0.0076067361768085056 	 0.0074941109227389495 	 0.007060060909569787 	 0.0014931734511496738 	 0.0014896438639378433 	 0.0013546621016658717 	 1.6518670722874337E-4 	 
-2.688 	 1.2970898480417994E-6 	 1.3599393224397776E-6 	 2.4303885437021205E-6 	 1.4966696815286352E-5 	 1.494441670615876E-4 	 1.4919412238180118E-4 	 1.43496980320716E-4 	 1.3971703492770023E-5 	 
-2.664 	 2.64832894231088E-4 	 2.662198290374612E-4 	 2.690995063948902E-4 	 4.387745468070407E-4 	 0.0010391297349665108 	 0.0010367348079066438 	 9.49294312973183E-4 	 3.9087816945803724E-5 	 
-2.64 	 5.162615197287906E-6 	 5.446853480536694E-6 	 9.241058267562909E-6 	 6.766366436185976E-5 	 6.495743483441412E-4 	 6.481014920069813E-4 	 6.151341440438917E-4 	 2.9227611505897246E-5 	 
-2.616 	 0.008064661006589324 	 0.008066329348937584 	 0.007946398139818265 	 0.0074783679775209146 	 0.0015311646814462837 	 0.0015275641867127313 	 0.0013883308204628109 	 1.6624043710709087E-4 	 
-2.592 	 3.6273732287418464E-5 	 3.769945305676828E-5 	 4.4693121147958494E-5 	 2.4239460198111223E-4 	 0.0011144438975779945 	 0.0011118620573050797 	 0.0010203278446584234 	 3.7550129529357676E-5 	 
-2.568 	 5.263486528481962E-6 	 5.556292242545849E-6 	 9.353622259073955E-6 	 6.931522854930075E-5 	 6.637163513418097E-4 	 6.622173441098134E-4 	 6.281243203495604E-4 	 2.514720765165994E-5 	 
-2.544 	 0.010367202679365983 	 0.010369278709946488 	 0.010214812588254052 	 0.009603624702390252 	 0.0019155563107371052 	 0.001911028761822303 	 0.0017357536292507058 	 2.1761130512884836E-4 	 
