-3.0 	 1.5122260952565077E-4 	 1.3856669591709458E-4 	 1.278494162043506E-4 	 3.7730439028286484E-6 	 1.5122260952565077E-4 	 1.3856669591709458E-4 	 1.278494162043506E-4 	 3.7730439028286484E-6 	 
-2.976 	 1.1908358784091378E-4 	 1.4012032705441833E-4 	 1.375311328713302E-4 	 4.112617275212314E-6 	 1.1908358784091378E-4 	 1.4012032705441833E-4 	 1.375311328713302E-4 	 4.112617275212314E-6 	 
-2.952 	 2.473196156212526E-4 	 1.750856620572357E-4 	 1.2450328578956935E-4 	 5.17031933379338E-6 	 2.473196156212526E-4 	 1.750856620572357E-4 	 1.2450328578956935E-4 	 5.17031933379338E-6 	 
-2.928 	 2.0317730932689935E-4 	 2.4326391160780088E-4 	 2.1265073303385081E-4 	 6.826905391376133E-6 	 2.0317730932689935E-4 	 2.4326391160780088E-4 	 2.1265073303385081E-4 	 6.826905391376133E-6 	 
-2.904 	 1.8468130048878036E-4 	 1.774118750687023E-4 	 1.712505164160919E-4 	 7.566705939690718E-6 	 1.8468130048878036E-4 	 1.774118750687023E-4 	 1.712505164160919E-4 	 7.566705939690718E-6 	 
-2.88 	 1.860090470292428E-4 	 1.8911871737230953E-4 	 1.7422595936595462E-4 	 5.796347620354227E-6 	 1.860090470292428E-4 	 1.8911871737230953E-4 	 1.7422595936595462E-4 	 5.796347620354227E-6 	 
-2.856 	 1.9767686245473066E-4 	 1.9006274583413622E-4 	 1.709351851023082E-4 	 4.603203318270773E-6 	 1.9767686245473066E-4 	 1.9006274583413622E-4 	 1.709351851023082E-4 	 4.603203318270773E-6 	 
-2.832 	 1.8889331749978073E-4 	 1.9509826572709532E-4 	 1.7886952831430638E-4 	 4.6955276493016555E-6 	 1.8889331749978073E-4 	 1.9509826572709532E-4 	 1.7886952831430638E-4 	 4.6955276493016555E-6 	 
-2.808 	 2.9228459758156216E-4 	 2.3494478897323362E-4 	 1.7998798479837986E-4 	 5.138160479422242E-6 	 2.9228459758156216E-4 	 2.3494478897323362E-4 	 1.7998798479837986E-4 	 5.138160479422242E-6 	 
-2.784 	 4.229285001035657E-4 	 3.653921394365595E-4 	 2.670546174926677E-4 	 7.76936568937545E-6 	 4.229285001035657E-4 	 3.653921394365595E-4 	 2.670546174926677E-4 	 7.76936568937545E-6 	 
-2.76 	 3.848814753845881E-4 	 4.075695179828392E-4 	 3.484260002069928E-4 	 8.672875800450405E-6 	 3.848814753845881E-4 	 4.075695179828392E-4 	 3.484260002069928E-4 	 8.672875800450405E-6 	 
-2.7359999999999998 	 2.8330202762050455E-4 	 3.2037449914584006E-4 	 3.159278270963306E-4 	 9.21719398167685E-6 	 2.8330202762050455E-4 	 3.2037449914584006E-4 	 3.159278270963306E-4 	 9.21719398167685E-6 	 
-2.7119999999999997 	 2.907758819892338E-4 	 2.778119777018259E-4 	 2.620712869607723E-4 	 8.75757429584018E-6 	 2.907758819892338E-4 	 2.778119777018259E-4 	 2.620712869607723E-4 	 8.75757429584018E-6 	 
-2.688 	 2.687909828392137E-4 	 2.8512412961036914E-4 	 2.6651675622737316E-4 	 9.367732775524196E-6 	 2.687909828392137E-4 	 2.8512412961036914E-4 	 2.6651675622737316E-4 	 9.367732775524196E-6 	 
-2.664 	 2.6891996571124145E-4 	 2.628213684722095E-4 	 2.4117693288182245E-4 	 8.070836234128801E-6 	 2.6891996571124145E-4 	 2.628213684722095E-4 	 2.4117693288182245E-4 	 8.070836234128801E-6 	 
-2.64 	 4.565946379298734E-4 	 3.5962992070829436E-4 	 2.642931395378212E-4 	 6.857816256324629E-6 	 4.565946379298734E-4 	 3.5962992070829436E-4 	 2.642931395378212E-4 	 6.857816256324629E-6 	 
-2.616 	 5.069678733272913E-4 	 4.978200785522364E-4 	 3.9780961715801756E-4 	 7.958958509573113E-6 	 5.069678733272913E-4 	 4.978200785522364E-4 	 3.9780961715801756E-4 	 7.958958509573113E-6 	 
-2.592 	 4.6204015826837767E-4 	 4.7400378739579664E-4 	 4.2456089034595304E-4 	 9.501045257517607E-6 	 4.6204015826837767E-4 	 4.7400378739579664E-4 	 4.2456089034595304E-4 	 9.501045257517607E-6 	 
-2.568 	 3.311753467939233E-4 	 3.924127959709913E-4 	 4.0030872340357233E-4 	 9.428507004356106E-6 	 3.311753467939233E-4 	 3.924127959709913E-4 	 4.0030872340357233E-4 	 9.428507004356106E-6 	 
-2.544 	 3.86841090709519E-4 	 3.4451525940247014E-4 	 3.1940171433095216E-4 	 1.0515333072086007E-5 	 3.86841090709519E-4 	 3.4451525940247014E-4 	 3.1940171433095216E-4 	 1.0515333072086007E-5 	 
-2.52 	 5.290791188030988E-4 	 4.6992886463090105E-4 	 3.748114906609286E-4 	 1.2956527429289975E-5 	 5.290791188030988E-4 	 4.6992886463090105E-4 	 3.748114906609286E-4 	 1.2956527429289975E-5 	 
-2.496 	 5.550178597090328E-4 	 5.478779882393922E-4 	 4.6108760276459204E-4 	 1.524318025503127E-5 	 5.550178597090328E-4 	 5.478779882393922E-4 	 4.6108760276459204E-4 	 1.524318025503127E-5 	 
-2.472 	 4.474444337164207E-4 	 4.942607189127776E-4 	 4.6731462530446503E-4 	 1.6314213150151873E-5 	 4.474444337164207E-4 	 4.942607189127776E-4 	 4.6731462530446503E-4 	 1.6314213150151873E-5 	 
